,rospy+AF8-node+AF8-type,log+AF8-severity,date+AF8-time,node+AF8-name,node+AF8-log
0,rospy.client,INFO,+ACI-2023+AC0-11+AC0-11 15:00:26,606+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-26727+AF0-+ACI-
144,rospy.init,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,065+ACI-,ROS,Slave URI: +AFs-http://192.168.50.93:38797/+AF0-
145,rospy.impl.masterslave,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,065+ACI-,+AF8-ready:,http://192.168.50.93:38797/
146,rospy.registration,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,075+ACI-,Registering,with master node http://021708CP00107.local:11311
147,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,075+ACI-,xml,rpc node: starting XML+AC0-RPC server
148,rospy.init,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,165+ACI-,registered,with master
149,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,165+ACI-,initializing,/rosout core topic
150,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,173+ACI-,connected,to core topic /rosout
151,rospy.simtime,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,177+ACI-,/use+AF8-sim+AF8-time,+ACI-is not set, will not subscribe to simulated time +AFs-/clock+AF0- topic+ACI-
152,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,236+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
153,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,246+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
154,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,271+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
155,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,272+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
156,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,277+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 1+ACI-
157,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,318+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
158,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,427+ACI-,topic+AFs-/rosout+AF0-,+ACI-adding connection to +AFs-/rosout+AF0-, count 0+ACI-
159,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,474+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
160,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,475+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
161,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,481+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
162,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,484+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
163,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,486+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
164,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,517+ACI-,topic+AFs-/robot/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
165,rosout,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,540+ACI-,Robot,Enabled
166,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,626+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,+ACI-adding connection to +AFs-/end+AF8-effector+AF8-io+AF0-, count 0+ACI-
167,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:38:38,830+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
168,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,488+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
169,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,506+ACI-,topic+AFs-/rosout+AF0-,removing connection to /rosout
170,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,507+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,removing connection to /realtime+AF8-loop
171,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,507+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,removing connection to /realtime+AF8-loop
172,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,508+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,removing connection to /realtime+AF8-loop
173,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,508+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,removing connection to /end+AF8-effector+AF8-io
174,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,512+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,removing connection to /realtime+AF8-loop
175,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,513+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,removing connection to http://021708CP00107.local:51079/
176,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,515+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:51079/
177,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,519+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:51079/
178,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,519+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:51079/
179,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,521+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:58103/
180,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,521+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:58103/
181,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,523+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:58103/
182,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,523+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:58103/
183,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,526+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:58103/
184,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,526+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,removing connection to http://021708CP00107.local:58103/
185,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,527+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:51079/
186,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,681+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
187,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,835+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
188,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:42:09,976+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
189,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:42:10,092+ACI-,signal+AF8-shutdown,+AFs-atexit+AF0-
190,rospy.client,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,589+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-32935+AF0-+ACI-
191,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,589+ACI-,XML+AC0-RPC,server binding to 0.0.0.0:0
192,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,589+ACI-,Started,XML+AC0-RPC server +AFs-http://192.168.50.93:45819/+AF0-
193,rospy.init,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,590+ACI-,ROS,Slave URI: +AFs-http://192.168.50.93:45819/+AF0-
194,rospy.impl.masterslave,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,590+ACI-,+AF8-ready:,http://192.168.50.93:45819/
195,rospy.registration,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,597+ACI-,Registering,with master node http://021708CP00107.local:11311
196,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,597+ACI-,xml,rpc node: starting XML+AC0-RPC server
197,rospy.init,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,690+ACI-,registered,with master
198,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,690+ACI-,initializing,/rosout core topic
199,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,698+ACI-,connected,to core topic /rosout
200,rospy.simtime,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,703+ACI-,/use+AF8-sim+AF8-time,+ACI-is not set, will not subscribe to simulated time +AFs-/clock+AF0- topic+ACI-
201,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,778+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
202,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,790+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
203,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,813+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
204,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,820+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
205,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,823+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
206,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,865+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
207,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:11,920+ACI-,topic+AFs-/rosout+AF0-,+ACI-adding connection to +AFs-/rosout+AF0-, count 0+ACI-
208,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:12,029+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
209,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:12,036+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
210,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:12,038+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
211,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:12,060+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
212,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:12,067+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
213,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:12,093+ACI-,topic+AFs-/robot/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
214,rosout,INFO,+ACI-2023+AC0-11+AC0-11 15:42:12,110+ACI-,Robot,Enabled
215,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:12,322+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,+ACI-adding connection to +AFs-/end+AF8-effector+AF8-io+AF0-, count 0+ACI-
216,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:42:12,325+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
217,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,407+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
218,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,422+ACI-,topic+AFs-/rosout+AF0-,removing connection to /rosout
219,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,422+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,removing connection to /realtime+AF8-loop
220,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,422+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,removing connection to /realtime+AF8-loop
221,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,422+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,removing connection to /realtime+AF8-loop
222,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,422+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,removing connection to /end+AF8-effector+AF8-io
223,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,423+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,removing connection to /realtime+AF8-loop
224,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,423+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,removing connection to http://021708CP00107.local:51079/
225,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,423+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:51079/
226,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,424+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:51079/
227,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,424+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:58103/
228,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,425+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:51079/
229,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,425+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:58103/
230,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,426+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:58103/
231,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,427+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:58103/
232,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,427+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,removing connection to http://021708CP00107.local:58103/
233,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,427+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:51079/
234,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,587+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
235,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,750+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
236,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:48:39,896+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
237,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:48:40,008+ACI-,signal+AF8-shutdown,+AFs-atexit+AF0-
238,rospy.client,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,672+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-33534+AF0-+ACI-
239,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,673+ACI-,XML+AC0-RPC,server binding to 0.0.0.0:0
240,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,673+ACI-,Started,XML+AC0-RPC server +AFs-http://192.168.50.93:46823/+AF0-
241,rospy.init,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,673+ACI-,ROS,Slave URI: +AFs-http://192.168.50.93:46823/+AF0-
242,rospy.impl.masterslave,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,673+ACI-,+AF8-ready:,http://192.168.50.93:46823/
243,rospy.registration,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,674+ACI-,Registering,with master node http://021708CP00107.local:11311
244,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,674+ACI-,xml,rpc node: starting XML+AC0-RPC server
245,rospy.init,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,773+ACI-,registered,with master
246,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,774+ACI-,initializing,/rosout core topic
247,rospy.rosout,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,782+ACI-,connected,to core topic /rosout
248,rospy.simtime,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,785+ACI-,/use+AF8-sim+AF8-time,+ACI-is not set, will not subscribe to simulated time +AFs-/clock+AF0- topic+ACI-
249,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,841+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
250,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,849+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
251,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,860+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
252,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,860+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
253,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,860+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
254,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:41,887+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
255,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,041+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
256,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,047+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:58103/+AF0-, count 0+ACI-
257,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,073+ACI-,topic+AFs-/rosout+AF0-,+ACI-adding connection to +AFs-/rosout+AF0-, count 0+ACI-
258,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,073+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
259,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,074+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
260,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,076+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
261,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,080+ACI-,topic+AFs-/robot/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:51079/+AF0-, count 0+ACI-
262,rosout,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,093+ACI-,Robot,Enabled
263,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,268+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,+ACI-adding connection to +AFs-/end+AF8-effector+AF8-io+AF0-, count 0+ACI-
264,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:48:42,370+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
265,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,629+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
266,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,752+ACI-,topic+AFs-/rosout+AF0-,removing connection to /rosout
267,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,753+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,removing connection to /realtime+AF8-loop
268,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,755+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,removing connection to /realtime+AF8-loop
269,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,756+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,removing connection to /realtime+AF8-loop
270,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,757+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,removing connection to /end+AF8-effector+AF8-io
271,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,757+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,removing connection to /realtime+AF8-loop
272,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,758+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,removing connection to http://021708CP00107.local:51079/
273,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,759+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:51079/
274,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,760+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:51079/
275,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,761+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:58103/
276,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,762+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:58103/
277,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,764+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:51079/
278,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,765+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:51079/
279,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,765+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:58103/
280,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,765+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:58103/
281,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,766+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,removing connection to http://021708CP00107.local:58103/
282,rospy.internal,INFO,+ACI-2023+AC0-11+AC0-11 15:53:21,767+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:51079/
283,rospy.core,INFO,+ACI-2023+AC0-11+AC0-11 15:53:22,232+ACI-,signal+AF8-shutdown,+AFs-atexit+AF0-
284,rospy.client,INFO,+ACI-2023+AC0-11+AC0-11 15:53:23,178+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-34190+AF0-+ACI-
285,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-11 15:53:23,178+ACI-,XML+AC0-RPC,server binding to 0.0.0.0:0
286,xmlrpc,INFO,+ACI-2023+AC0-11+AC0-11 15:53:23,178+ACI-,Started,XML+AC0-RPC server +AFs-http://192.168.50.93:33431/+AF0-
287,rospy.init,INFO,+ACI-2023+AC0-11+AC0-11 15:53:23,179+ACI-,ROS,Slave URI: +AFs-http://192.168.50.93:33431/+AF0-
288,rospy.impl.masterslave,INFO,+ACI-2023+AC0-11+AC0-11 15:53:23,179+ACI-,+AF8-ready:,http://192.168.50.93:33431/
289,rospy.registration,INFO,+ACI-2023+AC0-11+AC0-11 15:53:23,181+ACI-,Registering,with master node http://021708CP00107.local:11311
